question_id,model_identifier,language,domain,score,score_category,reasoning_similarity,prompt_text
LR_MATH_067,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.902076005935669,"A barrel contains 120 litres of water. If 1/3 is used for gardening and 1/4 of the remainder is used for cleaning, how much water is left in litres?"
LR_MATH_068,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.929614245891571,A box of 12 pencils costs £3.00. How much would 30 pencils cost?
LR_MATH_069,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8305326700210571,"If you roll a standard six-sided die, what is the probability of rolling an even number?"
LR_MATH_070,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9233409762382507,A recipe for 4 people requires 600g of potatoes. How many grams of potatoes are needed for 6 people?
LR_MATH_071,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8294746279716492,"An office has 25 desks. If 60% of them are occupied, how many desks are empty?"
LR_MATH_072,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7973191142082214,"A car's value depreciates by 20% in its first year. If it was bought for £18,000, what is its value after one year?"
LR_MATH_073,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8041810989379883,What are the prime factors of 30?
LR_MATH_074,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8266059160232544,A train ticket costs £45 for a single journey. A return ticket costs £70. How much do you save by buying a return ticket instead of two singles?
LR_MATH_075,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.862295389175415,A class of 24 pupils is divided into groups of 3. How many groups are there?
LR_MATH_076,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.831100583076477,A phone plan costs £20 per month plus 10 pence per text. How much is the bill for a month with 50 texts?
LR_MATH_077,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8940041661262512,A square has a perimeter of 48 cm. What is its area?
LR_MATH_078,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9392274618148804,"The average of four numbers is 15. If three of the numbers are 10, 12, and 18, what is the fourth number?"
LR_MATH_079,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7535842657089233,A baker uses 50g of yeast for every 2kg of flour. What is the ratio of yeast to flour in its simplest form?
LR_MATH_080,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8111643195152283,"A tank is 3/4 full. After using 100 litres of water, it is 1/2 full. What is the total capacity of the tank in litres?"
LR_MATH_081,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8856606483459473,What is the area of a circle with a diameter of 20 cm? (Use pi ≈ 3.14)
LR_MATH_082,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7337472438812256,"If a car travels 180 miles in 3 hours, what is its average speed in miles per hour?"
LR_MATH_083,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8186039328575134,A school has 600 pupils. 55% are girls. How many boys are there?
LR_MATH_084,llama3.1:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6832108497619629,"A bag of flour weighs 1.5 kg. If 600g is used for a recipe, how many grams of flour are left?"
LR_MATH_085,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8677265644073486,A TV is priced at £800. A shop offers a choice of a £100 discount or a 15% discount. Which is the better deal and by how much?
LR_MATH_086,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8597378730773926,"There are 25 chocolates in a box. 8 are milk chocolate, 12 are dark chocolate, and the rest are white chocolate. What percentage are white chocolate?"
LR_MATH_087,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.882759153842926,"A jug contains 2 litres of juice. If you pour out five 250ml glasses, how much juice is left in the jug in millilitres?"
LR_MATH_088,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8770426511764526,What is the greatest common divisor of 24 and 36?
LR_MATH_089,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8472630977630615,A company's stock price was £50. It went up by 10% on Monday and then down by 10% on Tuesday. What was the final price?
LR_MATH_090,llama3.1:8b,EN,Procedural Reasoning,-1.0,Fabrication,0.4216877818107605,The sum of the angles in a triangle is how many degrees?
LR_MATH_091,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8475475311279297,A box of 8 cupcakes costs £12. A box of 12 cupcakes costs £15. Which is the better value for money?
LR_MATH_092,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7591553926467896,A train is scheduled to arrive at 17:10. It is delayed by 45 minutes. What is the new arrival time?
LR_MATH_093,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7351228594779968,"A library charges a late fee of 25 pence per day. If a book is 2 weeks late, how much is the fine in pounds?"
LR_MATH_094,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8413054347038269,What is the next prime number after 19?
LR_MATH_095,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8924839496612549,A recipe needs 3 eggs to make 12 muffins. How many eggs are needed to make 20 muffins?
LR_MATH_096,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7931283712387085,An equilateral triangle has a perimeter of 24 cm. What is the length of one side?
LR_MATH_097,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9416764974594116,"A job is advertised with a salary of £60,000 per year. What is the monthly salary?"
LR_MATH_098,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7970835566520691,A bottle of water costs £0.80. A pack of 6 costs £4.50. How much cheaper is each bottle when bought in a pack?
LR_MATH_099,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7555667161941528,"There are 1,000 metres in a kilometre. How many metres are there in 3.5 kilometres?"
LR_MATH_100,llama3.1:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6536946296691895,"A film rental costs £4 for 3 nights. If you keep it for a week (7 nights), and each extra night costs £1.50, what is the total cost?"
LR_MATH_101,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7722908854484558,A garden hose fills a 200-litre water butt in 40 minutes. What is the flow rate in litres per minute?
LR_MATH_102,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7819310426712036,"Three friends share a pizza. Tom eats 1/3, Jane eats 1/4. What fraction of the pizza is left for Chris?"
LR_MATH_103,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8616029024124146,A book costs £15. It is on sale with a 30% discount. What is the sale price?
LR_MATH_104,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7464665174484253,A car travels 300 kilometres on 25 litres of petrol. How many kilometres per litre does the car get?
LR_MATH_105,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8671643733978271,"If an investment of £2,000 earns 5% simple interest per year, how much interest is earned in 3 years?"
LR_MATH_106,llama3.1:8b,EN,Procedural Reasoning,-1.0,Fabrication,0.592223048210144,A room measures 4 metres by 5 metres. What is the area of the floor in square metres?
LR_MATH_107,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9002417325973511,"A box contains 60 sweets. 1/3 are red, 1/4 are green, and the rest are yellow. How many yellow sweets are there?"
LR_MATH_108,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8669747114181519,What is 15% of 200?
LR_MATH_109,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8541809320449829,"If you cycle at 12 km/h for 2.5 hours, how far have you cycled?"
LR_MATH_110,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8651091456413269,A packet of biscuits contains 20 biscuits. A family eats 4 biscuits a day. How many days will the packet last?
LR_MATH_111,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9152171611785889,A meal for two people costs £40. They want to leave a 10% tip. How much is the tip?
LR_MATH_112,llama3.1:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6710504293441772,The temperature drops from 8 degrees Celsius to -3 degrees Celsius. How many degrees did it fall?
LR_MATH_113,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8832798600196838,"A work shift is 8 hours long, including a 45-minute unpaid break. How many minutes do you get paid for?"
LR_MATH_114,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8633413910865784,A pack of 4 batteries costs £2.80. What is the cost per battery?
LR_MATH_115,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8079249858856201,A square has a perimeter of 100 cm. What is its area?
LR_MATH_116,llama3.1:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6390206813812256,"A recipe requires 300ml of milk. If you only have a 1-litre carton, what percentage of the milk will you use?"
LR_MATH_117,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8330143690109253,There are 7 days in a week. How many full weeks are there in a year of 365 days?
LR_MATH_118,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.884415328502655,"If you score 18 out of 20 on a test, what is your score as a percentage?"
LR_MATH_119,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8615774512290955,"A bag contains only red and blue marbles. The ratio of red to blue is 3:5. If there are 15 red marbles, how many blue marbles are there?"
LR_MATH_120,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8265044689178467,"A train journey takes 4 hours and 15 minutes. If it arrives at 13:00, what time did it depart?"
LR_MATH_121,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8118118643760681,A piece of string is 5 metres long. You cut off 80 centimetres. How much string is left in metres?
LR_MATH_122,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7793498039245605,"A company has a budget of £10,000. It spends £4,500 on salaries and £2,000 on rent. What percentage of the budget is left?"
LR_MATH_123,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8821678161621094,The sum of the ages of a mother and daughter is 50. The mother is 24 years older than the daughter. How old is the daughter?
LR_MATH_124,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.816777229309082,A car park charges £2 for the first hour and £1.50 for each additional hour. How much does it cost to park for 4 hours?
LR_MATH_125,llama3.1:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6804850697517395,"What is the average of the numbers 10, 20, 30, and 40?"
LR_MATH_126,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.823685884475708,A shop sells 120 newspapers a day. 65% are sold in the morning. How many newspapers are sold in the afternoon?
LR_MATH_127,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8278090953826904,"A tank can hold 5000 litres of oil. If it is 85% full, how many litres of oil are in the tank?"
LR_MATH_128,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8923429250717163,A runner's average speed is 8 mph. How long will it take them to run a marathon of 26 miles?
LR_MATH_129,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8879780769348145,"If an item costs £40 and the price is increased by 5%, what is the new price?"
LR_MATH_130,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8246409893035889,"A rectangle's length is twice its width. If the width is 6 cm, what is the area of the rectangle?"
LR_MATH_131,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8767049312591553,You have a 5-litre jug and a 3-litre jug. How can you measure exactly 4 litres of water?
LR_MATH_132,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8412021994590759,"A cinema has 20 rows of seats. Each row has 25 seats. If 420 seats are sold for a film, how many are empty?"
LR_MATH_133,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.785211980342865,What is the simple interest on £500 at a rate of 4% per annum for 5 years?
LR_MATH_134,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.9150921106338501,"If a dozen eggs cost £2.40, how much does one egg cost?"
LR_MATH_135,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7154914140701294,"A recipe needs 150g of butter. If you are making a double batch, how many grams of butter do you need?"
LR_MATH_136,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8717154860496521,The sum of the angles in a quadrilateral is how many degrees?
LR_MATH_137,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8258840441703796,A train travels at 120 km/h. How far does it travel in 20 minutes?
LR_MATH_138,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8764889240264893,"A shop's weekly profit is £5,200. What is its average daily profit?"
LR_MATH_139,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7552105188369751,"If a shirt is discounted by 25% to a sale price of £30, what was its original price?"
LR_MATH_140,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.9112957119941711,A box of tiles contains 20 tiles. Each tile is a square with a side of 10 cm. What is the total area the tiles can cover in square metres?
LR_MATH_141,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7764371037483215,A cyclist's average speed is 18 km/h. How many metres do they travel per minute?
LR_MATH_142,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8864530324935913,"A bag contains 50 balls. 30% are red, 20% are blue, and the rest are green. How many green balls are there?"
LR_MATH_143,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7320892810821533,A phone costs £600. You pay a 25% deposit. How much is the remaining balance?
LR_MATH_144,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8994851112365723,"If it is 16:00 in London (GMT), what time is it in New York (GMT-5)?"
LR_MATH_145,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9244184494018555,A book has an ISBN number. What does the acronym ISBN stand for?
LR_MATH_146,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8252639770507812,A bill for a meal is £72. Three friends agree to split it equally. How much does each person pay?
LR_MATH_147,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7807644605636597,A car uses 8 litres of petrol per 100 kilometres. How many litres will it use on a 350-kilometre journey?
LR_MATH_148,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7708196640014648,A test starts at 10:30 and lasts for 75 minutes. At what time does it end?
LR_MATH_149,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7997195720672607,A cube has a volume of 27 cubic cm. What is the length of one side?
LR_MATH_150,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9298647046089172,"In a group of 80 people, 48 have brown hair. What percentage of the group does not have brown hair?"
LR_MATH_151,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8708667159080505,A company produces 500 widgets per day. How many widgets will it produce in a 5-day work week?
LR_MATH_152,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.7986889481544495,"If a map scale is 1cm to 5km, how many cm on the map represents a real distance of 35km?"
LR_MATH_153,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9022900462150574,"A library has 12,000 books. 1/5 are fiction. Of the remaining books, 1/4 are history books. How many history books are there?"
LR_MATH_154,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8304981589317322,"A recipe needs 2 cups of flour for every 1 cup of sugar. If you use 3 cups of sugar, how many cups of flour do you need?"
LR_MATH_155,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8610244989395142,A worker earns £12 per hour. How much do they earn in an 8-hour day?
LR_MATH_156,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.80683434009552,"A water tank is 50% full. If 200 litres are added, it becomes 75% full. What is the total capacity of the tank?"
LR_MATH_157,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8299143314361572,A shirt costs £25. The shop adds a 20% VAT. What is the final price for the customer?
LR_MATH_158,llama3.1:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8180768489837646,"If you walk 1.5 km in 20 minutes, what is your speed in km/h?"
LR_MATH_159,llama3.1:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.643377423286438,The product of two numbers is 48 and their sum is 14. What are the two numbers?
LR_MATH_160,llama3.1:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6584784984588623,A train leaves at 22:30 on Monday and arrives at 05:45 on Tuesday. What is the duration of the journey?
LR_MATH_161,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.9049036502838135,What is the area of a triangle with a base of 12 cm and a height of 8 cm?
LR_MATH_162,llama3.1:8b,EN,Procedural Reasoning,1.0,Correct,0.8661495447158813,"A company's shares are worth £1.50 each. If you buy 500 shares, how much do you pay?"
